,Open_time,open,high,low,close,volume,Close_time,DIF,MACD,DIF-MACD,short_ma,long_ma
2541,2022-04-17 05:00:00,40280.0,40600.0,40280.0,40485.28,703.25763,2022-04-17 05:59:59.999000064,-23.701281159897917,-19.780543694850287,-3.9207374650476297,40307.933076923255,40278.85111111108
2542,2022-04-17 06:00:00,40485.28,40699.55,40392.5,40405.86,1271.72769,2022-04-17 06:59:59.999000064,-14.74245324673393,-18.772925605227016,4.0304723584930855,40316.80076923095,40275.26333333329
2543,2022-04-17 07:00:00,40405.85,40499.0,40360.11,40378.71,435.1865,2022-04-17 07:59:59.999000064,-9.721235329052433,-16.9625875499921,7.2413522209396675,40322.727692307875,40262.52888888885
2544,2022-04-17 08:00:00,40378.7,40413.14,40300.84,40374.13,505.34015,2022-04-17 08:59:59.999000064,-6.041805503751675,-14.778431140744015,8.73662563699234,40320.019230769416,40297.13444444441
2545,2022-04-17 09:00:00,40374.13,40423.0,40326.87,40387.43,240.24556,2022-04-17 09:59:59.999000064,-2.029240193296573,-12.228592951254527,10.199352757957953,40316.726153846335,40317.58999999996
2546,2022-04-17 10:00:00,40387.44,40387.44,40122.05,40166.93,693.66937,2022-04-17 10:59:59.999000064,-16.452110788311984,-13.073296518666018,-3.378814269645966,40311.983076923265,40319.13777777774
2547,2022-04-17 11:00:00,40166.93,40295.0,40124.99,40230.86,434.99368,2022-04-17 11:59:59.999000064,-22.464763125855825,-14.95158984010398,-7.513173285751845,40291.119230769415,40324.355555555514
2548,2022-04-17 12:00:00,40230.87,40340.0,40226.55,40282.58,291.55063,2022-04-17 12:59:59.999000064,-22.793709964367736,-16.52001386495673,-6.273696099411005,40270.93153846172,40332.419999999955
2549,2022-04-17 13:00:00,40282.58,40430.0,40253.1,40364.48,325.65266,2022-04-17 13:59:59.999000064,-16.25834113455494,-16.46767931887637,0.2093381843214317,40287.847692307885,40341.80666666662
2550,2022-04-17 14:00:00,40364.47,40391.71,40311.66,40323.16,358.55481,2022-04-17 14:59:59.999000064,-14.248940015648259,-16.02393145823075,1.7749914425824898,40300.24307692327,40323.7933333333
2551,2022-04-17 15:00:00,40323.15,40359.74,40234.79,40285.15,337.17292,2022-04-17 15:59:59.999000064,-15.544378569029504,-15.9280208803905,0.3836423113609957,40313.3323076925,40310.38111111108
2552,2022-04-17 16:00:00,40285.15,40424.01,40280.0,40390.16,573.226,2022-04-17 16:59:59.999000064,-8.005313292400388,-14.343479362792477,6.33816607039209,40321.12000000019,40311.65333333329
2553,2022-04-17 17:00:00,40390.15,40529.79,40390.15,40419.82,688.77151,2022-04-17 17:59:59.999000064,0.35863030942709884,-11.403057428348562,11.761687737775661,40334.97692307712,40316.72999999996
2554,2022-04-17 18:00:00,40419.82,40461.64,40377.77,40412.88,396.17757,2022-04-17 18:59:59.999000064,6.353872387102456,-7.8516714652583595,14.205543852360815,40345.732307692495,40319.55777777774
2555,2022-04-17 19:00:00,40412.89,40485.0,40363.6,40464.77,502.42203,2022-04-17 19:59:59.999000064,15.117963788281486,-3.25774441455039,18.375708202831877,40340.163846154035,40352.651111111074
2556,2022-04-17 20:00:00,40464.77,40490.88,40366.98,40421.72,437.96495,2022-04-17 20:59:59.999000064,18.377944643470983,1.0693933970538847,17.308551246417096,40344.696153846344,40373.85777777775
2557,2022-04-17 21:00:00,40421.72,40595.67,40250.02,40306.56,1647.94177,2022-04-17 21:59:59.999000064,11.536072724957194,3.1627292626345467,8.373343462322648,40348.00538461558,40376.52222222219
2558,2022-04-17 22:00:00,40306.53,40421.15,40200.0,40359.19,804.50541,2022-04-17 22:59:59.999000064,10.242571105329262,4.5786976311734895,5.663873474155772,40342.80538461558,40375.934444444414
2559,2022-04-17 23:00:00,40359.19,40485.82,40321.92,40445.3,645.51978,2022-04-17 23:59:59.999000064,15.98159324259177,6.859276753457145,9.122316489134626,40340.632307692504,40389.50555555553
2560,2022-04-18 00:00:00,40445.3,40476.07,40125.89,40200.01,996.43042,2022-04-18 00:59:59.999000064,0.7285582419572165,5.633133051157159,-4.904574809199943,40362.04538461558,40380.04555555552
2561,2022-04-18 01:00:00,40200.0,40276.0,40050.0,40101.72,926.98236,2022-04-18 01:59:59.999000064,-19.07092568437656,0.6923213040504148,-19.763246988426978,40359.670769230965,40347.99666666664
2562,2022-04-18 02:00:00,40101.72,40160.0,39833.31,40119.99,1660.56701,2022-04-18 02:59:59.999000064,-32.90857348210557,-6.027857653180782,-26.880715828924785,40345.75846153866,40314.68222222219
2563,2022-04-18 03:00:00,40119.99,40450.0,40087.19,40370.46,1028.90747,2022-04-18 03:59:59.999000064,-23.394496132954373,-9.5011853491355,-13.893310783818873,40326.9523076925,40309.96888888886
2564,2022-04-18 04:00:00,40370.46,40459.52,40232.62,40263.19,734.27847,2022-04-18 04:59:59.999000064,-24.23099398038903,-12.447147075386207,-11.783846905002823,40330.59153846173,40287.57111111108
2565,2022-04-18 05:00:00,40263.19,40285.56,40127.0,40208.14,587.11214,2022-04-18 05:59:59.999000064,-29.00168609470711,-15.758054879250388,-13.243631215456723,40328.9023076925,40263.83999999997
2566,2022-04-18 06:00:00,40208.15,40340.22,39932.66,40000.0,1788.05433,2022-04-18 06:59:59.999000064,-49.01266497521283,-22.408976898442877,-26.603688076769952,40314.9023076925,40229.777777777745
2567,2022-04-18 07:00:00,39999.99,40002.97,39546.17,39678.12,3382.45159,2022-04-18 07:59:59.999000064,-89.80927048016747,-35.8890356147878,-53.92023486537967,40282.60769230788,40154.1033333333
2568,2022-04-18 08:00:00,39678.11,39784.98,39580.05,39732.92,1597.81786,2022-04-18 08:59:59.999000064,-116.37744549994386,-51.986717591819016,-64.39072790812484,40226.08615384634,40074.94999999997
2569,2022-04-18 09:00:00,39732.92,39828.62,39667.63,39752.13,936.15216,2022-04-18 09:59:59.999000064,-134.33430689150555,-68.45623545175633,-65.87807143974922,40169.79000000018,40025.18555555552
2570,2022-04-18 10:00:00,39752.13,39838.45,39721.24,39796.91,836.6054,2022-04-18 10:59:59.999000064,-143.3000039146209,-83.42498914432925,-59.875014770291656,40118.28307692326,39991.31777777775
2571,2022-04-18 11:00:00,39796.91,39896.98,39743.64,39813.17,694.52326,2022-04-18 11:59:59.999000064,-147.3942679194588,-96.21884489935516,-51.175423020103636,40079.08153846172,39957.22666666664
2572,2022-04-18 12:00:00,39813.17,39847.24,38673.18,38819.06,5910.36415,2022-04-18 12:59:59.999000064,-228.22454008371278,-122.61998393622669,-105.6045561474861,40037.080000000184,39784.84888888886
2573,2022-04-18 13:00:00,38819.07,38986.2,38536.51,38922.21,2664.91735,2022-04-18 13:59:59.999000064,-280.72376140802226,-154.2407394305858,-126.48302197743647,39911.98538461557,39635.851111111086
2574,2022-04-18 14:00:00,38922.21,39070.05,38883.88,38980.39,1252.17316,2022-04-18 14:59:59.999000064,-314.0153591816779,-186.1956633808042,-127.81969580087372,39813.693846154034,39499.434444444414
2575,2022-04-18 15:00:00,38980.4,39068.96,38791.73,38919.85,1801.61014,2022-04-18 15:59:59.999000064,-341.34939892819966,-217.22641049028329,-124.12298843791638,39727.438461538644,39379.417777777744
2576,2022-04-18 16:00:00,38919.85,39064.97,38851.57,38874.87,1140.00086,2022-04-18 16:59:59.999000064,-362.46308364210563,-246.27374512064776,-116.18933852145787,39635.120000000185,39290.167777777744
2577,2022-04-18 17:00:00,38874.87,38990.89,38799.0,38976.39,1362.37489,2022-04-18 17:59:59.999000064,-366.7760493451133,-270.37420596554085,-96.40184337957243,39520.074615384794,39206.10888888886
2578,2022-04-18 18:00:00,38976.39,39138.49,38920.62,38923.98,1290.77413,2022-04-18 18:59:59.999000064,-370.15622419111605,-290.33060961065587,-79.82561458046018,39421.090000000186,39114.09222222219
2579,2022-04-18 19:00:00,38923.98,39107.99,38923.98,38998.54,1136.99587,2022-04-18 19:59:59.999000064,-362.63839850988006,-304.7921673905007,-57.846231119379354,39322.30769230787,39025.38444444441
2580,2022-04-18 20:00:00,38998.54,39529.77,38998.54,39400.02,2598.94732,2022-04-18 20:59:59.999000064,-320.5888382352932,-307.9515015594592,-12.637336675834035,39245.27307692326,38979.47888888886
2581,2022-04-18 21:00:00,39400.01,39620.8,39233.13,39326.13,3524.72302,2022-04-18 21:59:59.999000064,-289.88495097474515,-304.3381914425164,14.453240467771252,39223.88076923095,39035.81999999997
2582,2022-04-18 22:00:00,39326.13,39569.92,39302.15,39340.0,2647.31019,2022-04-18 22:59:59.999000064,-261.41922789625823,-295.7543987332648,34.33517083700656,39192.589230769416,39082.24111111108
2583,2022-04-18 23:00:00,39340.0,39370.0,39122.78,39254.5,1857.04882,2022-04-18 23:59:59.999000064,-242.95839952539973,-285.1951988916918,42.236799366292075,39160.8869230771,39112.69777777774
2584,2022-04-19 00:00:00,39254.5,39622.15,39000.0,39464.46,2649.34546,2022-04-19 00:59:59.999000064,-208.97708499524015,-269.9515761124015,60.974491117161335,39119.16307692326,39173.20999999997
2585,2022-04-19 01:00:00,39464.46,40370.8,39463.21,40211.03,6018.08022,2022-04-19 01:59:59.999000064,-120.41660113263788,-240.04458111644877,119.62797998381089,39092.339230769416,39321.67222222219
2586,2022-04-19 02:00:00,40211.03,41116.73,40211.03,40646.01,6382.58595,2022-04-19 02:59:59.999000064,-14.960078435353353,-195.02768058022968,180.06760214487633,39199.41307692326,39507.18555555552
2587,2022-04-19 03:00:00,40646.01,40747.02,40421.67,40680.68,2392.74189,2022-04-19 03:59:59.999000064,70.5987365375695,-141.90239715666985,212.50113369423934,39332.01307692326,39702.37444444441
2588,2022-04-19 04:00:00,40680.68,40909.08,40632.51,40664.26,1637.34137,2022-04-19 04:59:59.999000064,135.51759457575827,-86.41839881018421,221.93599338594248,39462.80384615402,39887.45444444442
2589,2022-04-19 05:00:00,40664.25,41099.0,40664.25,40801.3,1731.3162,2022-04-19 05:59:59.999000064,195.76755349939776,-29.981208348267813,225.74876184766558,39596.98846153864,40043.15222222219
2590,2022-04-19 06:00:00,40801.29,40949.93,40710.0,40923.74,976.57394,2022-04-19 06:59:59.999000064,250.50826144812163,26.116685611010084,224.39157583711153,39745.17461538479,40220.66444444441
2591,2022-04-19 07:00:00,40923.75,40972.77,40721.25,40801.13,1203.17214,2022-04-19 07:59:59.999000064,280.76063079315645,77.04547464743936,203.7151561457171,39894.971538461716,40383.01222222219
2592,2022-04-19 08:00:00,40801.13,41263.43,40792.45,40880.79,2760.44917,2022-04-19 08:59:59.999000064,307.6177220943355,123.15992413681859,184.4577979575169,40039.36769230787,40563.71111111107
2593,2022-04-19 09:00:00,40880.79,40935.96,40699.09,40750.05,829.52749,2022-04-19 09:59:59.999000064,314.72458596740034,161.47285650293495,153.2517294644654,40184.15615384633,40706.5544444444
2594,2022-04-19 10:00:00,40750.05,40764.92,40601.0,40611.0,943.03519,2022-04-19 10:59:59.999000064,305.6137290478073,190.3010310119094,115.31269803589788,40288.00538461556,40750.99555555551
2595,2022-04-19 11:00:00,40611.01,40790.85,40609.3,40693.79,1045.17887,2022-04-19 11:59:59.999000064,301.5971462299203,212.5602540555116,89.03689217440873,40386.84230769248,40756.304444444395
2596,2022-04-19 12:00:00,40693.79,40883.99,40658.15,40864.27,894.52211,2022-04-19 12:59:59.999000064,308.6127905038811,231.7707613451855,76.84202915869562,40490.98000000018,40776.70333333329
2597,2022-04-19 13:00:00,40864.27,40877.5,40649.15,40660.96,644.4931,2022-04-19 13:59:59.999000064,294.37396148201515,244.29140137255143,50.082560109463714,40614.80846153864,40776.336666666626
2598,2022-04-19 14:00:00,40660.96,40805.69,40660.96,40711.6,696.79506,2022-04-19 14:59:59.999000064,283.9031528582491,252.21375166969096,31.689401188558122,40706.8469230771,40766.36999999996
2599,2022-04-19 15:00:00,40711.61,40750.0,40571.0,40683.14,1022.86614,2022-04-19 15:59:59.999000064,270.19385091247386,255.80977151824754,14.384079394226319,40745.35307692325,40739.63666666663
2600,2022-04-19 16:00:00,40683.13,40854.82,40666.9,40725.91,939.91756,2022-04-19 16:59:59.999000064,259.7856644773201,256.6049501100621,3.1807143672580196,40748.20846153864,40731.27888888885
2601,2022-04-19 17:00:00,40725.91,40768.42,40580.0,40665.4,1032.06058,2022-04-19 17:59:59.999000064,243.8435735155581,254.05267479116128,-10.209101275603189,40751.68769230787,40707.346666666635
2602,2022-04-19 18:00:00,40665.4,40815.87,40636.74,40795.62,1102.04205,2022-04-19 18:59:59.999000064,238.9624073943487,251.03462131179876,-12.072213917450057,40751.77615384633,40712.40999999997
2603,2022-04-19 19:00:00,40795.61,41026.89,40665.05,40687.3,1361.26984,2022-04-19 19:59:59.999000064,223.7740019444609,245.5824974383312,-21.808495493870282,40751.339230769416,40720.887777777745
2604,2022-04-19 20:00:00,40687.3,41104.0,40662.26,40975.11,1843.39091,2022-04-19 20:59:59.999000064,232.28332528777537,242.92266300822,-10.639337720444644,40733.15076923095,40752.14555555552
2605,2022-04-19 21:00:00,40975.12,41472.34,40841.65,41451.52,4784.33766,2022-04-19 21:59:59.999000064,274.30728716315934,249.19958783920788,25.107699323951465,40746.5346153848,40817.39555555552
2606,2022-04-19 22:00:00,41451.52,41687.14,41380.5,41565.91,3945.51147,2022-04-19 22:59:59.999000064,313.2311628528405,262.0059028419344,51.225260010906084,40790.436923077104,40917.94555555552
2607,2022-04-19 23:00:00,41565.92,41760.0,41371.81,41445.87,2627.42342,2022-04-19 23:59:59.999000064,330.5816504974282,275.72105237303316,54.86059812439504,40853.19615384634,40999.53111111108
2608,2022-04-20 00:00:00,41445.88,41546.63,41236.55,41342.26,2102.87183,2022-04-20 00:59:59.999000064,332.14283995689766,287.00540988980606,45.1374300670916,40917.41692307711,41072.766666666634
2609,2022-04-20 01:00:00,41342.25,41370.01,41167.92,41345.63,1420.25709,2022-04-20 01:59:59.999000064,329.84972241138166,295.5742723941212,34.27545001726048,40967.29846153865,41141.6244444444
2610,2022-04-20 02:00:00,41345.63,41503.76,41312.31,41400.55,1132.24277,2022-04-20 02:59:59.999000064,328.67523177131807,302.19446426956057,26.480767501757498,41004.32615384634,41223.307777777736
2611,2022-04-20 03:00:00,41400.56,41547.65,41362.02,41417.24,1340.95499,2022-04-20 03:59:59.999000064,325.3408561214601,306.82374263994046,18.51711348151963,41061.21846153865,41292.37666666662
2612,2022-04-20 04:00:00,41417.23,41417.25,41212.94,41293.15,1157.40014,2022-04-20 04:59:59.999000064,309.12194806391926,307.2833837247362,1.8385643391830513,41115.49692307711,41359.69333333329
2613,2022-04-20 05:00:00,41293.15,41391.24,41260.0,41313.07,609.70504,2022-04-20 05:59:59.999000064,294.48112895258237,304.7229327703054,-10.241803817723053,41162.42153846173,41397.244444444405
2614,2022-04-20 06:00:00,41313.08,41460.52,41265.86,41395.39,702.11,2022-04-20 06:59:59.999000064,286.2213290339787,301.0226120230401,-14.801282989061406,41207.588461538646,41391.00777777774
2615,2022-04-20 07:00:00,41395.38,41539.9,41395.38,41493.18,850.49595,2022-04-20 07:59:59.999000064,284.2891059748581,297.6759108134037,-13.386804838545572,41263.74076923095,41382.92666666663
2616,2022-04-20 08:00:00,41493.19,41541.23,41250.26,41295.37,1226.31947,2022-04-20 08:59:59.999000064,263.75577900859935,290.8918844524428,-27.136105443843462,41317.400769230946,41366.20444444441
2617,2022-04-20 09:00:00,41295.37,41385.72,41229.96,41351.39,647.12059,2022-04-20 09:59:59.999000064,249.1314826218295,282.53980408632015,-33.408321464490655,41364.17538461556,41367.218888888856
2618,2022-04-20 10:00:00,41351.39,41399.0,41311.69,41372.13,875.53208,2022-04-20 10:59:59.999000064,236.48906827183237,273.3296569234226,-36.840588651590224,41393.119230769415,41370.1633333333
2619,2022-04-20 11:00:00,41372.13,41394.75,41296.01,41386.14,892.34588,2022-04-20 11:59:59.999000064,225.0066175044849,263.66504903963505,-38.65843153515016,41387.01230769249,41368.56222222219
2620,2022-04-20 12:00:00,41386.14,41396.67,41261.58,41337.09,892.73771,2022-04-20 12:59:59.999000064,209.53339690323628,252.8387186123553,-43.30532170911903,41373.183076923255,41359.65666666663
2621,2022-04-20 13:00:00,41337.09,41446.28,41290.0,41443.99,1146.59102,2022-04-20 13:59:59.999000064,203.5502936184639,242.98103361357704,-39.43073999511313,41364.81461538479,41376.41666666663
2622,2022-04-20 14:00:00,41443.99,41472.34,41383.02,41472.34,909.11247,2022-04-20 14:59:59.999000064,198.80455408061243,234.1457377069841,-35.341183626371674,41372.640769230944,41394.1133333333
2623,2022-04-20 15:00:00,41472.33,41631.47,41291.88,41340.05,1793.86028,2022-04-20 15:59:59.999000064,182.26775468108826,223.77014110180494,-41.502386420716675,41382.386923077094,41387.964444444406
2624,2022-04-20 16:00:00,41340.04,41520.0,41302.02,41477.51,1178.59868,2022-04-20 16:59:59.999000064,178.19991749136534,214.656096379717,-36.45617888835167,41377.73153846171,41386.2233333333
2625,2022-04-20 17:00:00,41477.52,41720.0,41452.54,41540.01,1401.51165,2022-04-20 17:59:59.999000064,177.9678522573522,207.31844755524406,-29.350595297891857,41382.36923076941,41413.40555555552
2626,2022-04-20 18:00:00,41540.01,41892.89,41448.35,41821.38,2889.19698,2022-04-20 18:59:59.999000064,198.20338117933716,205.49543428006268,-7.292053100725525,41401.358461538635,41465.62666666663
2627,2022-04-20 19:00:00,41821.37,42199.0,41712.76,42090.0,3650.31306,2022-04-20 19:59:59.999000064,233.22707613326202,211.04176265070254,22.18531348255948,41440.45769230787,41545.38999999996
2628,2022-04-20 20:00:00,42090.01,42173.38,41943.55,42102.57,2209.03836,2022-04-20 20:59:59.999000064,259.0121696027709,220.6358440411162,38.37632556165468,41493.890769230944,41624.993333333296
2629,2022-04-20 21:00:00,42102.57,42110.07,41388.11,41591.55,3905.962,2022-04-20 21:59:59.999000064,235.49733206916426,223.6081416467258,11.889190422438446,41540.76615384633,41653.26666666663
2630,2022-04-20 22:00:00,41591.54,41756.49,41509.01,41549.13,2558.77015,2022-04-20 22:59:59.999000064,211.00636440529343,221.08778619843935,-10.081421793145921,41563.54846153864,41664.948888888845
2631,2022-04-20 23:00:00,41549.13,41559.99,41054.1,41261.73,3504.19188,2022-04-20 23:59:59.999000064,166.48715766687383,210.16766049212623,-43.680502825252404,41578.75923076941,41641.547777777734
2632,2022-04-21 00:00:00,41261.72,41438.51,41037.11,41371.85,2082.0607,2022-04-21 00:59:59.999000064,138.4946491662049,195.83305822694197,-57.338409060737064,41570.26615384633,41645.08111111107
2633,2022-04-21 01:00:00,41371.85,41452.46,41283.61,41370.25,1341.44451,2022-04-21 01:59:59.999000064,114.85727470937127,179.63790152342784,-64.78062681405657,41569.16692307709,41633.16333333329
2634,2022-04-21 02:00:00,41370.26,41370.26,40820.0,40965.95,2102.38273,2022-04-21 02:59:59.999000064,62.777197574134334,156.26576073356915,-93.48856315943482,41571.718461538636,41569.37888888884
2635,2022-04-21 03:00:00,40965.94,41269.79,40938.06,41193.89,1609.14556,2022-04-21 03:59:59.999000064,39.44155654140923,132.90091989513718,-93.45936335372795,41534.94538461557,41499.65777777773
2636,2022-04-21 04:00:00,41193.89,41434.88,41140.0,41413.27,1222.81044,2022-04-21 04:59:59.999000064,38.209569332968385,113.96264978270342,-75.75308044973504,41513.5269230771,41424.46555555551
2637,2022-04-21 05:00:00,41413.27,41645.09,41371.33,41496.45,1087.8581,2022-04-21 05:59:59.999000064,43.44434209748579,99.8589882456599,-56.414646148174114,41519.16000000018,41357.11888888884
2638,2022-04-21 06:00:00,41496.45,41616.89,41431.0,41467.66,1005.58613,2022-04-21 06:59:59.999000064,44.753929396218155,88.83797647577155,-44.0840470795534,41520.61615384633,41343.35333333329
2639,2022-04-21 07:00:00,41467.65,41483.53,41286.53,41358.19,744.85998,2022-04-21 07:59:59.999000064,36.53729346905311,78.37783987442786,-41.84054640537475,41515.05000000017,41322.13777777773
2640,2022-04-21 08:00:00,41358.19,41569.04,41320.47,41528.1,1090.87219,2022-04-21 08:59:59.999000064,43.2374528598084,71.34976247150396,-28.112309611695565,41479.42076923094,41351.734444444395
2641,2022-04-21 09:00:00,41528.1,41785.48,41468.61,41674.49,1373.61786,2022-04-21 09:59:59.999000064,59.671965740199084,69.01420312524299,-9.342237385043902,41436.1969230771,41385.361111111066
2642,2022-04-21 10:00:00,41674.48,41723.84,41567.42,41623.24,903.41797,2022-04-21 10:59:59.999000064,67.77966710528563,68.76729592125152,-0.9876288159658912,41403.2669230771,41413.47111111107
2643,2022-04-21 11:00:00,41623.24,41711.71,41551.68,41693.58,861.17131,2022-04-21 11:59:59.999000064,78.9706050169043,70.80795774038208,8.162647276522222,41405.70538461557,41494.31888888884
2644,2022-04-21 12:00:00,41693.58,41750.0,41525.0,41610.01,1138.64337,2022-04-21 12:59:59.999000064,80.17193124376354,72.68075244105837,7.491178802705164,41416.8169230771,41540.554444444395
2645,2022-04-21 13:00:00,41610.01,41699.0,41434.44,41462.76,1229.25936,2022-04-21 13:59:59.999000064,68.45306226202956,71.83521440525261,-3.3821521432230526,41443.60846153864,41546.053333333286
2646,2022-04-21 14:00:00,41462.75,41600.0,41419.2,41522.38,1049.71244,2022-04-21 14:59:59.999000064,63.24753172349301,70.1176778689007,-6.870146145407688,41450.60076923095,41548.9344444444
2647,2022-04-21 15:00:00,41522.38,41940.0,41451.0,41855.69,1928.48091,2022-04-21 15:59:59.999000064,85.03718692294933,73.10157967971043,11.935607243238906,41462.30230769249,41592.048888888836
2648,2022-04-21 16:00:00,41855.69,42050.3,41741.1,41922.97,2518.0409,2022-04-21 16:59:59.999000064,106.50683487781498,79.78263071933134,26.724204158483644,41530.7446153848,41654.80222222217
2649,2022-04-21 17:00:00,41922.96,41971.9,41743.96,41803.7,1655.76993,2022-04-21 17:59:59.999000064,112.59961507176922,86.34602758981892,26.253587481950305,41586.826923077104,41685.42444444439
2650,2022-04-21 18:00:00,41803.7,42470.0,41782.71,42254.13,4751.6616,2022-04-21 18:59:59.999000064,152.0217122029644,99.48116451244802,52.54054769051639,41616.860000000175,41749.82888888884
2651,2022-04-21 19:00:00,42254.13,42690.0,42240.0,42440.0,3535.31476,2022-04-21 19:59:59.999000064,196.0027659416155,118.78548479828152,77.21728114333399,41675.14307692325,41840.57999999995
2652,2022-04-21 20:00:00,42440.01,42779.99,42343.97,42666.02,3379.88615,2022-04-21 20:59:59.999000064,246.25729219336063,144.27984627729734,101.97744591606329,41749.94000000017,41948.62888888884
2653,2022-04-21 21:00:00,42666.03,42976.0,42607.6,42693.0,4401.61058,2022-04-21 21:59:59.999000064,284.9763963257137,172.4191562869806,112.55724003873311,41850.54307692324,42068.961111111064
2654,2022-04-21 22:00:00,42693.0,42708.27,42415.63,42498.41,2706.33571,2022-04-21 22:59:59.999000064,296.54143350831873,197.24361173124822,99.29782177707051,41940.15076923094,42184.03333333329
2655,2022-04-21 23:00:00,42498.41,42568.75,42085.65,42135.33,3509.94007,2022-04-21 23:59:59.999000064,273.25932379659207,212.446754144317,60.81256965227507,42003.53000000017,42252.13888888885
2656,2022-04-22 00:00:00,42135.34,42184.04,41814.92,41814.92,2864.46072,2022-04-22 00:59:59.999000064,226.34451620140317,215.22630655573423,11.11820964566894,42042.922307692475,42247.60888888884
2657,2022-04-22 01:00:00,41814.92,41927.56,41487.58,41554.0,3225.02027,2022-04-22 01:59:59.999000064,166.19434482396173,205.41991420937973,-39.225569385418,42052.25615384632,42206.612222222175
2658,2022-04-22 02:00:00,41554.0,41670.21,41393.68,41462.09,1936.30782,2022-04-22 02:59:59.999000064,109.8423376783976,186.3043989031833,-76.46206122478571,42047.94769230786,42168.65555555551
2659,2022-04-22 03:00:00,41462.1,41555.16,41207.22,41218.81,2372.25302,2022-04-22 03:59:59.999000064,45.033188630695804,158.05015684868582,-113.01696821799001,42047.89769230786,42053.61999999995
2660,2022-04-22 04:00:00,41218.82,41309.67,40541.56,40609.25,4030.09473,2022-04-22 04:59:59.999000064,-54.882277872558916,115.46366990443687,-170.34594777699579,42024.54692307708,41850.20333333328
2661,2022-04-22 05:00:00,40609.26,40846.14,40557.32,40726.46,1535.30332,2022-04-22 05:59:59.999000064,-123.18810173837846,67.7333155758738,-190.92141731425227,41928.66769230785,41634.69666666662
2662,2022-04-22 06:00:00,40726.46,40815.6,39751.0,40412.01,5472.90173,2022-04-22 06:59:59.999000064,-200.38453808067425,14.10974484456419,-214.49428292523845,41836.62923076939,41381.25333333328
2663,2022-04-22 07:00:00,40412.0,40561.63,40323.58,40480.01,1846.19985,2022-04-22 07:59:59.999000064,-253.15799062143924,-39.3438022486365,-213.81418837280273,41729.57538461554,41156.98666666661
2664,2022-04-22 08:00:00,40480.01,40658.19,40232.63,40427.23,2936.59285,2022-04-22 08:59:59.999000064,-295.830091721793,-90.6410601432678,-205.1890315785252,41593.10461538478,40967.19777777772
2665,2022-04-22 09:00:00,40427.23,40565.22,40312.91,40501.22,1741.23287,2022-04-22 09:59:59.999000064,-319.9890302850763,-136.51065417162948,-183.4783761134468,41438.27538461554,40821.231111111054
2666,2022-04-22 10:00:00,40501.23,40638.98,40425.31,40486.19,1476.82464,2022-04-22 10:59:59.999000064,-336.4693493271334,-176.50239320273027,-159.9669561244031,41271.75230769246,40702.5855555555
2667,2022-04-22 11:00:00,40486.19,40634.49,40447.16,40502.11,1198.29783,2022-04-22 11:59:59.999000064,-344.2769001512279,-210.0572945924298,-134.2196055587981,41101.99769230785,40595.92111111105
2668,2022-04-22 12:00:00,40502.1,40635.0,40458.12,40628.73,951.05621,2022-04-22 12:59:59.999000064,-336.369802931913,-235.31979626032643,-101.05000667158657,40948.43538461554,40530.3566666666
2669,2022-04-22 13:00:00,40628.74,40730.15,40596.69,40669.26,1307.07653,2022-04-22 13:59:59.999000064,-323.1083472423488,-252.8775064567309,-70.23084078561791,40832.54307692323,40537.02444444438
2670,2022-04-22 14:00:00,40669.26,40795.06,40625.94,40678.09,964.70904,2022-04-22 14:59:59.999000064,-308.3317839842275,-263.96836196223023,-44.36342202199728,40744.41538461554,40531.649999999936
2671,2022-04-22 15:00:00,40678.1,40788.19,40293.0,40709.59,2736.35765,2022-04-22 15:59:59.999000064,-290.72813147163833,-269.3203158641119,-21.40781560752646,40677.038461538614,40564.71444444437
2672,2022-04-22 16:00:00,40709.6,40783.54,40352.69,40407.33,1922.06783,2022-04-22 16:59:59.999000064,-297.73486375981156,-275.00322544325184,-22.731638316559724,40619.153846154,40556.63888888882
2673,2022-04-22 17:00:00,40407.33,40476.63,40200.0,40298.26,1989.30313,2022-04-22 17:59:59.999000064,-308.5322196692432,-281.7090242884501,-26.823195380793095,40556.73153846169,40542.30888888882
2674,2022-04-22 18:00:00,40298.26,40498.0,40138.03,40459.92,1644.75512,2022-04-22 18:59:59.999000064,-300.57969544250955,-285.483158519262,-15.096536923247527,40532.80846153862,40537.71999999993
2675,2022-04-22 19:00:00,40459.92,40600.0,40429.67,40585.54,1162.36968,2022-04-22 19:59:59.999000064,-280.90270699771645,-284.5670682149529,3.664361217236433,40512.30538461554,40548.75888888881
2676,2022-04-22 20:00:00,40585.54,40618.69,40362.06,40409.49,1190.06478,2022-04-22 20:59:59.999000064,-276.328967253241,-282.9194480226105,6.590480769369492,40525.65461538477,40538.4677777777
2677,2022-04-22 21:00:00,40409.48,40640.0,40050.0,40244.96,3660.30415,2022-04-22 21:59:59.999000064,-282.7214051485644,-282.87983944780126,0.15843429923688745,40520.22923076938,40495.826666666595
2678,2022-04-22 22:00:00,40244.96,40448.31,39804.72,39867.0,3796.87953,2022-04-22 22:59:59.999000064,-314.65848435260705,-289.2355684287624,-25.42291592384464,40506.20846153861,40406.686666666596
2679,2022-04-22 23:00:00,39866.99,40012.7,39320.02,39433.6,5080.01325,2022-04-22 23:59:59.999000064,-370.6677802036065,-305.5220107837312,-65.14576941987531,40457.42076923092,40268.40999999993
